controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B2,339.87380206681905,137337.86795274258,98.37256227577105,436.7670806521737,921.1904761904761,1289.7581943947966,223.56249999999997,21853.613708359928,92,92,0.0,0.5008288657033665,0.18478260869565216,81.52173913043478,0.0,-14863.813477397498,6.902442162506743,6.902442162506743,2.5847080626130774,100.0,0.0,18.478260869565215,18.478260869565215,0.37446283529225477,0.37446283529225477,4.3177340998936655,0.3808435046908535,2021.610948972371,16885.424426369867,20260009
B3,319.8236838021299,137701.8448935047,87.95563731340161,499.45501784122376,2946.0714285714284,14403.736710378445,304.5754620927318,26232.682581761936,92,92,0.0,0.6622840626873092,0.2608695652173913,73.91304347826086,0.0,-11775.516844788137,6.902442162506743,6.902442162506743,3.2427925809773255,100.0,0.0,26.08695652173913,26.08695652173913,0.4698036585647606,0.4698036585647606,3.6596495815294174,1.1207654448018145,2536.3270544072648,14311.8438991954,20260009
B4,278.74151415476746,117734.22787048528,99.78304846407569,531.4013632016142,95.59523809523809,8966.871196886628,468.5626156438272,29086.743369103944,92,92,0.0,1.61708210895356,0.7717391304347826,22.82608695652174,0.0,2095.6626558323615,6.902442162506743,6.902442162506743,6.1985994760867165,100.0,0.0,77.17391304347827,77.17391304347827,0.8980299045107226,0.8980299045107226,0.7038426864200269,4.084958420717552,4848.190304510681,2752.5276486783196,20260009
B5,282.62278675933396,119796.2217593365,97.62809030240302,552.0695570747607,69.52380952380952,15882.158126714236,465.8374739705641,29815.077457214942,92,92,0.0,1.5753514988646404,0.6521739130434783,34.78260869565217,0.0,957.8111171651615,6.902442162506743,6.902442162506743,5.956134916857785,100.0,0.0,65.21739130434783,65.21739130434783,0.8629025461757306,0.8629025461757306,0.9463072456489583,4.173415408144589,4658.548381399481,3700.737264234319,20260009
B6,288.7403341775811,122460.72010298495,89.28726127046643,501.4695690225021,147.73809523809524,28721.071648747657,514.9589050439148,30384.49910818788,92,92,0.0,1.8507657703661597,0.8260869565217391,17.391304347826086,0.0,2821.305672845441,6.902442162506743,6.902442162506743,6.353226602999701,100.0,0.0,82.6086956521739,82.6086956521739,0.9204317042321171,0.9204317042321171,0.5492155595070419,5.875306405874325,4969.130807346194,2147.825134500753,20260009
P,281.84206572651595,119189.61709069625,97.62150861080664,552.069569937294,43.45238095238095,13521.054137121831,476.48064847034505,30229.294814152337,92,68,26.086956521739136,1.7816498048179499,0.7794117647058824,22.058823529411764,25.0,1800.378570680595,6.902442162506743,5.4737988642928235,5.61801527668941,73.91304347826086,26.086956521739136,77.94117647058823,60.86956521739131,0.8139170375386571,0.9034203648261501,0.5286574973284336,4.158317443292093,3867.806997732862,2067.4284270522667,20260009
B1,359.79576319035556,144501.09712502995,96.47358044715064,380.49401694158234,1164.5238095238094,0.0,0.0,16875.336430968982,90,90,0.0,0.0,0.0,100.0,0.0,-26796.921041496316,6.852180722939697,6.852180722939697,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.852180722939697,0.0,0.0,26796.921041496316,20260011
B2,358.2679172941791,138911.53464276096,97.78809548132806,434.99583166980676,1164.5238095238094,18.673937214084102,223.56249999999997,21164.096474056674,90,90,0.0,0.5110249327194673,0.2222222222222222,77.77777777777779,0.0,-12473.40214228242,6.852180722939697,6.852180722939697,3.0521958080516667,100.0,0.0,22.22222222222222,22.22222222222222,0.44543422473279787,0.44543422473279787,3.79998491488803,0.5549929107125205,2387.253149868982,14860.655292151403,20260011
B3,338.8366447711248,142962.41795452085,86.74082423268604,591.246610293892,3111.190476190476,11454.921966267264,312.12436038011697,27513.46208715966,90,90,0.0,0.7419356817064212,0.36666666666666664,63.33333333333333,0.0,-10833.340987609958,6.852180722939697,6.852180722939697,3.4016761149833936,100.0,0.0,36.666666666666664,36.666666666666664,0.4964370107162059,0.4964370107162059,3.4505046079563026,1.6204702665791064,2660.596675647725,13493.937663257684,20260011
B4,300.338302041436,117760.31669519123,99.7788718813553,527.19620849521,43.45238095238095,7213.196164282408,474.7153509411899,27922.598069216052,90,90,0.0,1.79954004669469,0.8888888888888888,11.11111111111111,0.0,3357.443879858023,6.852180722939697,6.852180722939697,6.425587654474287,100.0,0.0,88.88888888888889,88.88888888888889,0.9377434592410466,0.9377434592410466,0.42659306846540845,5.742763950399812,5025.727486892389,1668.283607034365,20260011
B5,305.46483797815193,121240.26936755423,97.75267276854736,527.171708618929,26.07142857142857,9668.488890587198,493.02941080243096,29631.9469682384,90,90,0.0,1.77224834437661,0.7444444444444445,25.555555555555554,0.0,2337.705730799544,6.852180722939697,6.852180722939697,6.208291854066088,100.0,0.0,74.44444444444444,74.44444444444444,0.9060315401901178,0.9060315401901178,0.6438888688736081,5.8261521817160125,4855.771128715976,2518.0653979164317,20260011
B6,312.9016337025705,123489.7940801687,88.36231206561884,476.5717240646605,78.21428571428571,19513.206692508084,516.8670673775038,29517.52325618787,90,90,0.0,1.9677436503836494,0.8888888888888888,11.11111111111111,0.0,3243.410796769998,6.852180722939697,6.852180722939697,6.4012883673626835,100.0,0.0,88.88888888888889,88.88888888888889,0.9341972470067057,0.9341972470067057,0.450892355577012,6.927770829749689,5006.721973044385,1763.3111762743863,20260011
P,305.65870494094594,119799.66530040781,97.61168045330434,527.1717086189269,26.07142857142857,7616.653753232392,496.8428966013035,30317.206435846074,90,56,37.77777777777778,2.1049935437674168,0.8035714285714286,19.642857142857142,26.666666666666668,1734.8702881785223,6.852180722939697,4.537470830853657,5.967507946309519,62.22222222222222,37.77777777777778,80.35714285714286,68.88888888888889,0.8708917916206624,0.9148067312264907,0.38656197204487386,5.402479092164324,3246.6037145682967,1511.7334263897744,20260011
B1,350.1458327284687,145845.80880755198,97.6016040171205,401.679668259695,1129.7619047619046,2895.6792401000853,0.0,17310.882387518748,91,91,0.0,0.0,0.0,100.0,0.0,-27289.905433242082,6.978240658728569,6.978240658728569,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.978240658728569,0.0,0.0,27289.905433242082,20260013
B2,349.45449418999755,139708.85625445226,98.66236019807057,369.66715730818566,1129.7619047619046,4104.959002004846,223.56249999999997,21574.324695811956,91,91,0.0,0.4139291709257535,0.13186813186813187,86.81318681318682,0.0,-15276.12914494586,6.978240658728569,6.978240658728569,2.560013212117916,100.0,0.0,13.186813186813188,13.186813186813188,0.3668565383906306,0.3668565383906306,4.418227446610652,0.3311298983977163,2002.29604804937,17278.42519299523,20260013
B3,328.92287914984433,142573.2802032409,89.00974324023915,551.0070979112496,2859.1666666666665,17182.52269593874,312.59414160401,26814.22712770881,91,91,0.0,0.5354600449050062,0.25274725274725274,74.72527472527473,0.0,-13764.197644649495,6.978240658728569,6.978240658728569,2.8821903963515396,100.0,0.0,25.274725274725274,25.274725274725274,0.41302536517516336,0.41302536517516336,4.096050262377028,1.1793481445473886,2254.284631432097,16018.482276081591,20260013
B4,293.5616908020225,119700.91174343754,99.646167672149,515.0212983668201,43.45238095238095,11308.625162659548,466.63859379256024,26380.25142281182,91,91,0.0,1.569822292001003,0.8241758241758241,17.582417582417584,0.0,2597.121031989965,6.978240658728569,6.978240658728569,6.368620555757209,100.0,0.0,82.41758241758241,82.41758241758241,0.9126398568371484,0.9126398568371484,0.6096201029713593,4.45491935069366,4981.171077538674,2384.050045548709,20260013
B5,300.3315975266265,124397.07021855742,97.21809700929465,547.4760553286513,60.83333333333333,14931.9683256407,491.45138535880767,28453.231494788277,91,91,0.0,1.5061800495984334,0.7032967032967034,29.67032967032967,0.0,1989.8101255412628,6.978240658728569,6.978240658728569,6.23920879487012,100.0,0.0,70.32967032967034,70.32967032967034,0.8940948155844913,0.8940948155844913,0.7390318638584495,4.057782984917767,4879.952593130556,2890.1424675892936,20260013
B6,305.6344379488078,127246.13459768097,87.34584651353023,496.972852899926,130.35714285714283,29065.59583279621,541.3149400356516,29497.425777136068,91,91,0.0,1.7876736993890676,0.8021978021978022,19.78021978021978,0.0,2276.22319508533,6.978240658728569,6.978240658728569,6.300240499186967,100.0,0.0,80.21978021978022,80.21978021978022,0.9028408172347079,0.9028408172347079,0.6780001595416011,5.974222895526117,4927.688104721234,2651.464909635904,20260013
P,300.58835887586054,122700.60503813495,97.18806074185429,547.4760553286308,0.0,11111.84175308635,502.15430963146764,28690.837586631038,91,64,29.670329670329664,1.6491058134317496,0.71875,28.125,21.978021978021978,1796.691687282489,6.978240658728569,5.179646821998158,5.971798834525223,70.32967032967034,29.670329670329664,71.875,65.93406593406593,0.8557742741439475,0.9072489282166076,0.48041779419977115,3.6057623451127006,3675.46841817088,1878.7767308883906,20260013
B1,337.9314960167397,142283.4929570862,97.47118595504341,412.6014654058295,1572.9761904761904,0.0,0.0,17021.244920909758,92,92,0.0,0.0,0.0,100.0,0.0,-30061.858402643138,7.687050550447561,7.687050550447561,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.687050550447561,0.0,0.0,30061.858402643138,20260015
B2,336.9580201195344,136589.7867049378,98.12718017670157,469.93822501385654,1572.9761904761904,870.3089055214043,223.56249999999997,21368.916349481184,92,92,0.0,0.47999951590091666,0.15217391304347827,84.78260869565217,0.0,-15132.154100816939,7.687050550447561,7.687050550447561,3.1813677355489616,100.0,0.0,15.217391304347828,15.217391304347828,0.4138606497603602,0.4138606497603602,4.505682814898599,0.5566891226396965,2488.2840503043662,17620.438151121307,20260015
B3,319.3603772067158,139875.55493411398,88.4807648550648,499.9704992954433,2989.523809523809,11527.0242892376,303.8667404187552,26290.918493848967,92,92,0.0,0.5153321321932642,0.25,75.0,0.0,-14704.265483049105,7.687050550447561,7.687050550447561,3.2725464364431742,100.0,0.0,25.0,25.0,0.42572198725200755,0.42572198725200755,4.414504114004388,0.8013068541440335,2559.5988199323397,17263.864302981445,20260015
B4,280.4341940102693,119838.2760918666,99.71636302810985,532.4455136590432,34.76190476190476,7272.33821607856,450.42339230167875,28132.304297253188,92,92,0.0,1.5853263280302636,0.8369565217391305,16.304347826086957,0.0,2949.068541923777,7.687050550447561,7.687050550447561,7.034291890775294,100.0,0.0,83.69565217391305,83.69565217391305,0.9150833397818281,0.9150833397818281,0.6527586596722664,5.38143704132251,5501.821157427818,2552.7526155040414,20260015
B5,284.0674551365841,123183.41172541089,98.22693345542046,532.4200233366034,60.83333333333333,11564.790018383153,479.5731886870423,29681.198496390043,92,92,0.0,1.6168569982995948,0.7717391304347826,22.82608695652174,0.0,2423.0447888478043,7.687050550447561,7.687050550447561,6.922201593316183,100.0,0.0,77.17391304347827,77.17391304347827,0.9005016355607488,0.9005016355607488,0.7648489571313779,5.626392064610717,5414.150531915157,2991.1057430673527,20260015
B6,289.8883444683045,125443.29395618544,88.67634936893836,504.8675392392994,139.04761904761904,30160.417141240163,516.424762510445,30631.39747586603,92,92,0.0,1.898791046567567,0.8369565217391305,16.304347826086957,0.0,3356.7164406286533,7.687050550447561,7.687050550447561,7.121157500849393,100.0,0.0,83.69565217391305,83.69565217391305,0.9263835920052301,0.9263835920052301,0.565893049598168,7.663786357612092,5569.762473878632,2213.0460332499783,20260015
P,281.11482181304854,120810.0675301093,97.99778236755054,532.4200297340451,52.14285714285714,10980.126759321944,489.3617932124644,30217.279019374662,92,62,32.608695652173914,1.8507249885372479,0.8548387096774194,14.516129032258066,28.26086956521739,2782.582183827433,7.687050550447561,5.629754288761093,6.236488837455281,67.3913043478261,32.608695652173914,85.48387096774194,64.13043478260869,0.8112980130060646,0.9386558494773256,0.3453524944954324,5.381221149520611,4133.1571176577845,1350.5749338303517,20260015
B1,337.2732827456321,143014.77191617785,98.21338350536793,386.3669214076665,1407.8571428571427,330.6522263326337,0.0,17103.247554086964,92,92,0.0,0.0,0.0,100.0,0.0,-27779.286061527055,7.103379084226097,7.103379084226097,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.103379084226097,0.0,0.0,27779.286061527055,20260017
B2,335.83066382549055,137449.51135105817,99.15097135003505,420.9011230960123,1407.8571428571427,593.5391310945384,223.56249999999997,21492.833368051284,92,92,0.0,0.4505777514139535,0.16304347826086957,83.69565217391305,0.0,-15341.262020299422,7.103379084226097,7.103379084226097,2.6504160818445484,100.0,0.0,16.304347826086957,16.304347826086957,0.3731204614618012,0.3731204614618012,4.452963002381548,0.609926073679005,2073.0040068712715,17414.266027170695,20260017
B3,319.24672388940564,138186.82792919685,90.35378689052605,545.9856233172565,3128.5714285714284,10845.51988817076,266.0534017335004,24736.218443318634,92,92,0.0,0.6086879858199277,0.25,75.0,0.0,-14370.738212763414,7.103379084226097,7.103379084226097,2.8572248079557236,100.0,0.0,25.0,25.0,0.4022345948424086,0.4022345948424086,4.2461542762703735,1.3771719070531612,2234.757974793941,16605.496187557354,20260017
B4,279.97550914584224,118583.3882595724,99.77107774888162,498.20150892022275,0.0,2955.955919157441,447.2682986517507,26256.22552244397,92,92,0.0,1.6454639593814153,0.8369565217391305,16.304347826086957,0.0,3005.701854684677,7.103379084226097,7.103379084226097,6.559966983667646,100.0,0.0,83.69565217391305,83.69565217391305,0.9234994931123467,0.9234994931123467,0.5434121005584516,5.025445341768112,5130.831319368622,2125.1294646839447,20260017
B5,286.2173624091063,125028.36210285165,98.07130286678944,513.1791884709843,0.0,4928.410944587474,503.4107719767911,29164.02153266697,92,92,0.0,1.655204503453981,0.6739130434782609,32.608695652173914,0.0,2720.3287978121184,7.103379084226097,7.103379084226097,6.499156895445181,100.0,0.0,67.3913043478261,67.3913043478261,0.9149387662383579,0.9149387662383579,0.6042221887809146,5.29375784751082,5083.269143223195,2362.9403454110766,20260017
B6,294.3610591900289,128554.0896039222,89.73970214478457,464.12212557138366,26.07142857142857,17769.35128798361,574.0751460002705,30147.75974738312,92,92,0.0,1.9637465755290904,0.8913043478260869,10.869565217391305,0.0,3743.075689667821,7.103379084226097,7.103379084226097,6.717093828260704,100.0,0.0,89.13043478260869,89.13043478260869,0.9456195070845669,0.9456195070845669,0.38628525596539204,7.415375862332309,5253.726958532478,1510.651268864658,20260017
