controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
P,350.72349274767697,132204.6359060419,98.4291945569652,595.5892254157379,112.97619047619047,11780.620997434411,489.61927137727497,30372.909573349276,89,72,19.10112359550562,2.2389470257628266,0.8611111111111112,13.88888888888889,16.853932584269664,3663.4320196506055,6.820865917953491,5.546697186774306,6.277939766352135,80.89887640449437,19.10112359550562,86.11111111111111,73.03370786516854,0.9204021662158323,0.9740729442947397,0.1438095269417072,7.2415064995640055,4225.829991083353,562.3979714327478,20260005
B1,418.6102661178416,159189.9328810734,96.89439792340252,427.52227059972233,173.8095238095238,93.94526543984308,0.0,16939.098795328446,92,92,0.0,0.0,0.0,100.0,0.0,-31547.69737338138,8.066991109175149,8.066991109175149,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.066991109175149,0.0,0.0,31547.69737338138,20260007
B2,417.7872516504984,153310.28116354474,98.40525628164745,355.44999462888995,173.8095238095238,711.8031052187193,223.56249999999997,21245.375619188886,92,92,0.0,0.5207876889905644,0.21739130434782608,78.26086956521739,0.0,-14444.71142456297,8.066991109175149,8.066991109175149,3.6444718916812464,100.0,0.0,21.73913043478261,21.73913043478261,0.4517758656677005,0.4517758656677005,4.422519217493904,0.4050726767942666,2850.497658136403,17295.209082699374,20260007
B3,394.4655360831703,154518.41023669785,90.77049279967432,484.66218437913597,347.6190476190476,13824.344411731223,292.5636421783625,26076.00640845625,92,92,0.0,0.7361966274768597,0.33695652173913043,66.30434782608695,0.0,-9637.594005552759,8.066991109175149,8.066991109175149,4.668819591318123,100.0,0.0,33.69565217391305,33.69565217391305,0.5787560105288763,0.5787560105288763,3.3981715178570244,1.6639268221357943,3651.683894638103,13289.277900190864,20260007
B4,344.58988195775356,129649.05544109986,99.83375323822324,580.1226504743545,234.6428571428571,12256.343215835803,430.8061411415576,27592.249497097426,92,92,0.0,1.6657628473209793,0.8804347826086957,11.956521739130435,0.0,4782.583124180734,8.066991109175149,8.066991109175149,7.741612282585535,100.0,0.0,88.04347826086956,88.04347826086956,0.9596654040910574,0.9596654040910574,0.3253788265896135,5.400516487236977,6055.046749593686,1272.4636254129528,20260007
B5,349.4763873408122,132143.77210835923,98.0441604091288,576.1868198712577,252.02380952380952,21309.43966665701,483.8464010362728,29607.02630308834,92,92,0.0,1.66495466543753,0.7608695652173914,23.91304347826087,0.0,4204.368450334122,8.066991109175149,8.066991109175149,7.618400632146379,100.0,0.0,76.08695652173914,76.08695652173914,0.9443918468537104,0.9443918468537104,0.44859047702876953,5.763554427282117,5958.677637285917,1754.3091869517953,20260007
B6,355.2798990981852,133554.37898592468,90.50156073375771,525.5868415913341,312.85714285714283,33894.30855587229,515.0374225571123,29282.85045842495,92,92,0.0,1.8715527571621735,0.8804347826086957,11.956521739130435,0.0,4460.148479041119,8.066991109175149,8.066991109175149,7.672904747852589,100.0,0.0,88.04347826086956,88.04347826086956,0.9511482836674584,0.9511482836674584,0.39408636132256025,7.4147787518117,6001.307642070417,1541.1591630292983,20260007
P,351.62566006786017,131230.27708306187,97.9848361125383,576.1868198712571,104.28571428571428,13445.621375997025,501.913434068683,30083.592093849606,92,69,25.0,1.8473990267953355,0.8260869565217391,17.391304347826086,22.82608695652174,3710.481847968838,8.066991109175149,6.286623577371258,7.195973370088282,75.0,25.0,82.6086956521739,71.73913043478261,0.892026937020397,0.9591028872223202,0.2571047534345744,5.519643256906158,4715.945080150476,1005.463232181639,20260007
B1,410.0065256896021,160333.73568809594,97.00344411195502,407.6565233849178,165.1190476190476,763.9843848709871,0.0,17535.01461765734,91,91,0.0,0.0,0.0,100.0,0.0,-33475.345215768444,8.559905625949924,8.559905625949924,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.559905625949924,0.0,0.0,33475.345215768444,20260009
B2,407.9165329796659,154344.61119283087,98.21348894791278,419.51914172475824,165.1190476190476,1289.7581943947966,223.56249999999997,21853.613708359928,91,91,0.0,0.5344343490642083,0.1978021978021978,80.21978021978022,0.0,-13736.450962539859,8.559905625949924,8.559905625949924,4.2061570707032,100.0,0.0,19.78021978021978,19.78021978021978,0.4913789070234554,0.4913789070234554,4.353748555246723,0.3849840983474062,3289.815708871431,17026.26667141129,20260009
